Event Rate: [0.41, 0.17, 0.10, 0.04, 0.04, 0.06, 0.10, 0.15, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.35, 0.15, 0.09, 0.04, 0.04, 0.06, 0.10, 0.14, 0.17, 0.17, 0.47, 0.46]
Event Rate: [0.39, 0.16, 0.09, 0.05, 0.05, 0.06, 0.11, 0.15, 0.17, 0.18, 0.48, 0.46]
Event Rate: [0.45, 0.20, 0.12, 0.05, 0.05, 0.06, 0.10, 0.15, 0.17, 0.18, 0.50, 0.46]
Event Rate: [0.32, 0.12, 0.08, 0.04, 0.04, 0.06, 0.09, 0.13, 0.15, 0.16, 0.50, 0.47]
Event Rate: [0.42, 0.18, 0.11, 0.05, 0.04, 0.06, 0.10, 0.14, 0.15, 0.16, 0.50, 0.47]
Event Rate: [0.41, 0.17, 0.10, 0.05, 0.04, 0.06, 0.10, 0.14, 0.16, 0.17, 0.50, 0.47]
Event Rate: [0.43, 0.18, 0.10, 0.05, 0.05, 0.07, 0.11, 0.15, 0.17, 0.19, 0.50, 0.47]
Event Rate: [0.37, 0.16, 0.09, 0.05, 0.05, 0.06, 0.11, 0.15, 0.17, 0.17, 0.48, 0.48]
Event Rate: [0.36, 0.13, 0.07, 0.03, 0.03, 0.05, 0.08, 0.12, 0.13, 0.14, 0.49, 0.48]
Event Rate: [0.42, 0.18, 0.10, 0.04, 0.04, 0.06, 0.09, 0.13, 0.15, 0.16, 0.49, 0.48]
Event Rate: [0.36, 0.14, 0.08, 0.04, 0.04, 0.05, 0.09, 0.13, 0.14, 0.15, 0.47, 0.48]
Event Rate: [0.45, 0.18, 0.10, 0.04, 0.04, 0.06, 0.09, 0.14, 0.15, 0.17, 0.50, 0.48]
Event Rate: [0.36, 0.15, 0.08, 0.04, 0.04, 0.06, 0.10, 0.14, 0.16, 0.17, 0.48, 0.48]
Event Rate: [0.37, 0.15, 0.08, 0.04, 0.04, 0.06, 0.10, 0.13, 0.15, 0.16, 0.47, 0.48]
Event Rate: [0.40, 0.16, 0.08, 0.04, 0.04, 0.06, 0.09, 0.13, 0.15, 0.16, 0.49, 0.49]
Event Rate: [0.33, 0.14, 0.08, 0.04, 0.04, 0.06, 0.10, 0.14, 0.16, 0.17, 0.45, 0.50]
Event Rate: [0.44, 0.18, 0.10, 0.04, 0.04, 0.06, 0.11, 0.15, 0.17, 0.18, 0.47, 0.49]
Event Rate: [0.45, 0.18, 0.10, 0.05, 0.04, 0.07, 0.11, 0.15, 0.17, 0.18, 0.49, 0.49]
Event Rate: [0.47, 0.20, 0.11, 0.05, 0.04, 0.06, 0.11, 0.14, 0.16, 0.18, 0.49, 0.49]
Event Rate: [0.36, 0.14, 0.08, 0.04, 0.04, 0.06, 0.10, 0.13, 0.15, 0.15, 0.47, 0.48]
Event Rate: [0.49, 0.20, 0.11, 0.05, 0.05, 0.07, 0.11, 0.15, 0.16, 0.18, 0.49, 0.48]
Event Rate: [0.37, 0.15, 0.08, 0.04, 0.04, 0.07, 0.11, 0.15, 0.16, 0.17, 0.45, 0.48]
Event Rate: [0.30, 0.11, 0.06, 0.03, 0.03, 0.05, 0.09, 0.12, 0.14, 0.14, 0.45, 0.48]
Event Rate: [0.38, 0.15, 0.09, 0.05, 0.05, 0.07, 0.12, 0.15, 0.17, 0.18, 0.47, 0.48]
Event Rate: [0.42, 0.16, 0.09, 0.05, 0.05, 0.07, 0.12, 0.16, 0.17, 0.19, 0.47, 0.48]
Event Rate: [0.40, 0.16, 0.09, 0.05, 0.05, 0.07, 0.11, 0.15, 0.16, 0.17, 0.47, 0.48]
Event Rate: [0.43, 0.17, 0.10, 0.05, 0.05, 0.07, 0.12, 0.15, 0.17, 0.18, 0.49, 0.48]
Event Rate: [0.35, 0.13, 0.07, 0.04, 0.04, 0.06, 0.10, 0.14, 0.15, 0.16, 0.48, 0.48]
Event Rate: [0.40, 0.16, 0.09, 0.05, 0.04, 0.07, 0.11, 0.15, 0.16, 0.18, 0.49, 0.48]
Event Rate: [0.40, 0.16, 0.09, 0.05, 0.05, 0.08, 0.12, 0.16, 0.17, 0.18, 0.47, 0.48]
Event Rate: [0.43, 0.17, 0.11, 0.06, 0.06, 0.09, 0.14, 0.18, 0.19, 0.21, 0.50, 0.48]
Event Rate: [0.37, 0.15, 0.09, 0.05, 0.05, 0.08, 0.12, 0.16, 0.17, 0.18, 0.47, 0.48]
Event Rate: [0.30, 0.11, 0.07, 0.04, 0.04, 0.07, 0.11, 0.14, 0.15, 0.16, 0.47, 0.49]
Event Rate: [0.36, 0.13, 0.08, 0.04, 0.04, 0.06, 0.10, 0.14, 0.15, 0.16, 0.47, 0.48]
Event Rate: [0.29, 0.11, 0.06, 0.04, 0.04, 0.06, 0.10, 0.13, 0.14, 0.14, 0.45, 0.48]
Event Rate: [0.43, 0.17, 0.10, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.49, 0.48]
Event Rate: [0.39, 0.15, 0.09, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.48, 0.48]
Event Rate: [0.39, 0.15, 0.09, 0.06, 0.06, 0.08, 0.13, 0.17, 0.17, 0.19, 0.46, 0.48]
Event Rate: [0.25, 0.09, 0.06, 0.04, 0.05, 0.07, 0.12, 0.14, 0.15, 0.15, 0.42, 0.48]
Event Rate: [0.38, 0.14, 0.09, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.47, 0.48]
Event Rate: [0.43, 0.17, 0.10, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.43, 0.17, 0.10, 0.07, 0.06, 0.09, 0.13, 0.17, 0.18, 0.19, 0.48, 0.46]
Event Rate: [0.45, 0.17, 0.10, 0.06, 0.06, 0.09, 0.14, 0.17, 0.18, 0.20, 0.49, 0.45]
Event Rate: [0.33, 0.12, 0.08, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.44, 0.45]
Event Rate: [0.38, 0.14, 0.09, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.44, 0.45]
Event Rate: [0.41, 0.15, 0.09, 0.07, 0.06, 0.09, 0.13, 0.16, 0.17, 0.18, 0.47, 0.45]
Event Rate: [0.43, 0.16, 0.10, 0.07, 0.06, 0.08, 0.12, 0.16, 0.17, 0.18, 0.48, 0.46]
Event Rate: [0.47, 0.18, 0.11, 0.08, 0.07, 0.10, 0.14, 0.18, 0.19, 0.20, 0.50, 0.46]
Event Rate: [0.47, 0.17, 0.11, 0.07, 0.06, 0.09, 0.13, 0.17, 0.18, 0.19, 0.49, 0.46]
Event Rate: [0.35, 0.14, 0.09, 0.07, 0.07, 0.09, 0.14, 0.17, 0.18, 0.18, 0.43, 0.45]
Event Rate: [0.45, 0.17, 0.10, 0.07, 0.06, 0.09, 0.13, 0.17, 0.18, 0.20, 0.49, 0.44]
Event Rate: [0.43, 0.16, 0.10, 0.07, 0.06, 0.09, 0.13, 0.16, 0.17, 0.18, 0.46, 0.45]
Event Rate: [0.31, 0.11, 0.07, 0.05, 0.05, 0.07, 0.11, 0.15, 0.16, 0.16, 0.44, 0.45]
Event Rate: [0.39, 0.14, 0.09, 0.06, 0.05, 0.07, 0.11, 0.14, 0.15, 0.15, 0.47, 0.45]
